Player,Team,Kills,Body Shot Kills,Entry Kills,Deaths,Entry Deaths,Round Wins,Plants,Points,Rounds,PPR
Wizard,NiP,15,6,4,18,1,9,0,39,23,1.6956521739130435
Fishlike,Scarz,0,0,0,0,0,0,0,0,0,0
Pyon,Scarz,0,0,0,0,0,0,0,0,0,0
Rec,Scarz,0,0,0,0,0,0,0,0,0,0
Taiyou,Scarz,0,0,0,0,0,0,0,0,0,0
Washoy,Scarz,0,0,0,0,0,0,0,0,0,0
Ambi,Soniqs,14,3,4,23,8,15,0,20,26,0.7692307692307693
Ctzn,Soniqs,30,12,7,14,1,15,2,154,26,5.923076923076923
Geo,Soniqs,15,8,0,16,2,15,0,45,26,1.7307692307692308
Gryxr,Soniqs,21,9,1,14,1,15,0,84,26,3.230769230769231
Rexen,Soniqs,19,10,0,18,2,15,0,57,26,2.1923076923076925
Ashn,SSG,17,10,2,19,4,15,0,44,26,1.6923076923076923
Forrest,SSG,11,4,3,19,5,15,2,36,26,1.3846153846153846
Fultz,SSG,23,11,1,16,0,15,0,88,26,3.3846153846153846
Hotan,SSG,17,7,3,17,2,15,1,67,26,2.576923076923077
J90,SSG,27,14,5,15,1,15,2,130,26,5
Always,Virtus Pro,17,10,4,16,1,15,2,79,23,3.4347826086956523
Dan,Virtus Pro,17,9,3,15,4,15,1,67,23,2.9130434782608696
Joystick,Virtus Pro,19,6,2,12,3,15,1,89,23,3.869565217391304
Pasha,Virtus Pro,21,8,4,15,1,15,0,88,23,3.8260869565217392
Sheppard,Virtus Pro,13,6,0,11,1,15,1,62,23,2.6956521739130435
Felipox,W7M,27,15,2,20,2,19,0,98,33,2.9696969696969697
Herdz,W7M,31,8,8,21,7,19,0,124,33,3.757575757575758
Jv92,W7M,15,7,2,21,2,19,0,43,33,1.303030303030303
Kheyze,W7M,32,17,3,21,5,19,0,114,33,3.4545454545454546
Nade,W7M,19,7,2,20,0,19,4,102,33,3.090909090909091
Biboo,Wolves,12,6,2,17,2,15,0,33,26,1.2692307692307692
Deadshot,Wolves,13,3,2,16,0,15,0,48,26,1.8461538461538463
Mowwwgli,Wolves,40,23,8,18,5,15,0,159,26,6.115384615384615
P4,Wolves,21,9,4,17,2,15,1,87,26,3.3461538461538463
Shinka,Wolves,13,6,0,14,1,15,0,45,26,1.7307692307692308
